网络售后工程师,港宽科技（上海）有限公司,5-7千\/月,广州-越秀区,外资（非欧美）,"[""五险一金"",""专业培训"",""弹性工作"",""补充医疗保险"",""定期体检"",""周末双休""]",2年经验,大专,招1人,150-500人
互联网产品经理,大连亿达信息技术有限公司深圳分公司,1.2-1.8万\/月,广州-天河区,民营公司,"[""五险一金"",""补充医疗保险"",""定期体检"",""弹性工作"",""专业培训"",""员工旅游"",""做五休二"",""包住宿"",""餐饮补贴""]",3-4年经验,本科,招1人,500-1000人
IT Engineer,埃迈诺冠气动器材（上海）有限公司,18-25万\/年,苏州-吴江区,外资（欧美）,"[""五险一金"",""补充医疗保险"",""年终奖金"",""做五休二"",""免费班车"",""节日福利"",""餐饮补贴"",""带薪年假"",""交通补贴""]",5-7年经验,本科,招1人,150-500人
驻点运维工程师—上海,网宿科技股份有限公司,5-8千\/月,上海,上市公司,"[""五险一金"",""补充医疗保险"",""餐饮补贴"",""通讯补贴"",""绩效奖金"",""年终奖金"",""定期体检""]",无需经验,大专,招1人,1000-5000人
IT工程师（桌面运维\/helpdesk）,上海维音信息技术股份有限公司,0.9-1.2万\/月,上海-浦东新区,外资（欧美）,"[""做五休二"",""带薪年假"",""五险一金"",""免费班车"",""绩效奖金"",""全勤奖"",""节日福利"",""专业培训""]",3-4年经验,本科,招1人,10000人以上
华为IT售前工程师,四川长虹佳华信息产品有限责任公司,1-1.5万\/月,成都-高新区,国企,"[""""]",2年经验,大专,招若干人,1000-5000人
运维工程师,上海金融期货信息技术有限公司,0.7-1.3万\/月,苏州-工业园区,国企,"[""带薪年假"",""五险一金"",""定期体检"",""通讯补贴""]",2年经验,本科,招1人,500-1000人
增值服务技术支持工程师,中电金信软件有限公司,0.8-1万\/月,广州-海珠区,国企,"[""""]",1年经验,大专,招若干人,10000人以上
高级产品经理（应用市场产品部）,金蝶软件（中国）有限公司,2.5-4.5万\/月,深圳-南山区,外资（非欧美）,"[""五险一金"",""弹性工作"",""专业培训"",""年终奖金"",""定期体检"",""员工旅游""]",5-7年经验,本科,招1人,5000-10000人
高级产品经理（消化益生菌领域）,浙江京新药业股份有限公司,1.5-2万\/月,杭州,上市公司,"[""五险一金"",""补充公积金"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""绩效奖金"",""年终奖金"",""定期体检"",""弹性工作""]",3-4年经验,本科,招1人,1000-5000人
软件测试工程师,公牛集团股份有限公司,2.5-3万\/月,上海-徐汇区,上市公司,"[""五险一金"",""餐饮补贴"",""定期体检"",""员工旅游"",""年终奖金"",""绩效奖金"",""专业培训""]",8-9年经验,本科,招1人,10000人以上
B端产品经理,UC优视（UC浏览器）,1-1.3万\/月,广州-海珠区,外资（非欧美）,"[""餐饮补贴"",""年终奖金"",""氛围好""]",1年经验,本科,招若干人,1000-5000人
技术市场工程师,上海复旦微电子集团股份有限公司,1.5-3万\/月,上海,上市公司,"[""""]",1年经验,本科,招1人,500-1000人
网络工程师,上海今日在线科技发展有限公司,1.2-1.7万\/月,上海-长宁区,民营公司,"[""五险一金"",""员工旅游"",""通讯补贴"",""年终奖金"",""定期体检"",""商业医疗保险"",""节日福利"",""交通补贴"",""培训及考证""]",3-4年经验,大专,招2人,150-500人
IT维护专员-共享服务中心,金光纸业（中国）投资有限公司（APP）,6-9千\/月,上海-虹口区,外资（非欧美）,"[""""]",3-4年经验,大专,招1人,500-1000人
内容运营主管,佛山市海天调味食品股份有限公司,1.2-2.2万\/月,佛山-禅城区,上市公司,"[""五险一金"",""免费班车"",""年终奖金"",""提供食宿"",""定期体检"",""员工旅游""]",3-4年经验,本科,招若干人,5000-10000人
产品总监,九州通医药集团股份有限公司,2.5-3万\/月,武汉-汉阳区,民营公司,"[""包吃包住"",""五险一金"",""绩效奖金"",""年终奖金"",""年终调薪"",""股票期权"",""通讯补贴"",""专业培训"",""定期体检"",""员工旅游""]",10年以上经验,本科,招若干人,10000人以上
营运支持经理（储备分公司经理）,上海华通行物流科技有限公司,0.8-1.5万\/月,上海-普陀区,民营公司,"[""五险一金"",""通讯补贴"",""绩效奖金"",""年终奖金""]",3-4年经验,大专,招1人,150-500人
主数据管理经理,国药控股国大药房有限公司,1.5-2万\/月,上海-黄浦区,国企,"[""五险一金"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""绩效奖金"",""年终奖金"",""定期体检""]",5-7年经验,本科,招若干人,10000人以上
备件工程师,南京紫津融畅信息科技服务有限公司,4.5-6千\/月,南京,民营公司,"[""五险一金"",""餐饮补贴"",""专业培训"",""绩效奖金"",""年终奖金"",""定期体检"",""双休""]",1年经验,大专,招1人,1000-5000人
存储产品总监,上海怡亚通供应链有限公司,1-1.5万\/月,上海-浦东新区,上市公司,"[""五险一金"",""绩效奖金"",""专业培训"",""带薪年假"",""餐饮补贴"",""免费班车"",""定期体检"",""弹性工作"",""年终奖金"",""做五休二""]",8-9年经验,本科,招1人,10000人以上
实施顾问（HR方向）,浙江智蝶软件科技有限公司,1-1.5万\/月,嘉兴,民营公司,"[""五险一金"",""补充医疗保险"",""交通补贴"",""专业培训"",""弹性工作"",""年终奖金"",""高温补贴"",""绩效奖金"",""节日福利"",""免费体检""]",1年经验,大专,招2人,50-150人
笔记本质量管理,上海万物新生环保科技集团有限公司,1.8-2.5万\/月,上海-杨浦区,上市公司,"[""带薪年假"",""节日福利"",""绩效奖金"",""包住宿"",""做五休二"",""五险一金""]",3-4年经验,本科,招1人,5000-10000人
产品经理岗（信息技术部）,西部信托有限公司,,西安,国企,"[""五险一金"",""定期体检""]",3-4年经验,本科,招若干人,150-500人
实施顾问（HR方向）,珠海市金蝶软件有限公司,0.8-1万\/月,珠海,上市公司,"[""交通补贴"",""通讯补贴"",""年终奖金"",""节日福利"",""周末双休"",""绩效奖金"",""带薪年假"",""年度体检"",""六险一金"",""电脑补贴""]",3-4年经验,本科,招若干人,5000-10000人
系统实施工程师,成都岸宝科技集团有限公司,0.7-1.2万\/月,成都,民营公司,"[""带薪年假"",""包吃"",""包住宿"",""绩效奖金"",""节日福利"",""专业培训"",""加班补贴"",""五险"",""弹性工作""]",2年经验,本科,招若干人,500-1000人
数据分析主管,紫光数码集团北京总部,1.5-2万\/月,北京-海淀区,国企,"[""五险一金"",""员工旅游"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""绩效奖金"",""年终奖金"",""定期体检""]",3-4年经验,本科,招1人,500-1000人
网络管理员,珠海市拓佳科技有限公司,5-7千\/月,珠海,民营公司,"[""包吃"",""包住宿"",""员工旅游"",""年终奖金"",""绩效奖金"",""通讯补贴"",""五险一金""]",1年经验,大专,招1人,1000-5000人
IT技术支持,北京伯凯科技有限公司,8-9千\/月,上海,外资（欧美）,"[""五险一金"",""专业培训"",""定期体检"",""弹性工作"",""年底双薪"",""加班补贴"",""节日福利"",""补充医疗保险""]",3-4年经验,大专,招2人,10000人以上
产品经理（化妆品、护肤品）,深圳市亿诚贸易有限公司,1-1.5万\/月,深圳-罗湖区,民营公司,"[""补充公积金"",""年终奖金"",""五险一金"",""员工旅游"",""弹性工作""]",5-7年经验,大专,招1人,少于50人
测试工程师,东莞龙升电子有限公司,0.5-1万\/月,东莞-黄江镇,外资（非欧美）,"[""社会保险"",""5天8小时"",""专业培训"",""员工旅游"",""出国机会"",""年终奖金""]",2年经验,大专,招1人,500-1000人
SAP顾问,中粮包装投资有限公司,0.6-1万\/月,杭州-江干区,国企,"[""五险一金"",""年终奖金"",""定期体检"",""包吃包住"",""节假日福利"",""生日福利"",""员工活动"",""带薪年假"",""绩效奖金""]",2年经验,本科,招1人,5000-10000人
售前工程师,丕东设备科技（上海）有限公司,0.5-1.5万\/月,无锡,民营公司,"[""""]",2年经验,本科,招若干人,少于50人
整车集成产品经理 (MJ000295),上海仙途智能科技有限公司,2.5-4.5万\/月,上海-闵行区,民营公司,"[""五险一金"",""节日福利"",""免费体检""]",5-7年经验,本科,招1人,50-150人
威露士SAP工程师（SD\/MM模块）,威莱（广州）日用品有限公司,1.3-2万\/月,广州-天河区,外资（非欧美）,"[""五险一金"",""带薪年假"",""绩效奖金"",""节日福利"",""专业培训"",""年终奖金"",""年度旅游"",""每年多次调薪"",""弹性工作"",""周末双休""]",2年经验,本科,招1人,10000人以上
产品经理（馅料研发）,云南笼中仙食品有限公司,0.8-1.2万\/月,昆明-盘龙区,民营公司,"[""""]",3-4年经验,大专,招1人,150-500人
网络安全工程师,大连炫煌科技有限公司,6-8千\/月,大连-中山区,民营公司,"[""五险一金"",""员工旅游"",""年终奖金"",""定期体检""]",无需经验,大专,招10人,
运营助理\/专员（高薪+包住）,河南晒米信息科技有限公司,5-7.5千\/月,郑州-管城回族区,民营公司,"[""""]",无需经验,高中,招10人,500-1000人
IT系统工程师,天成商务航空有限公司,1-1.5万\/月,深圳-宝安区,合资,"[""周末双休"",""带薪年假"",""五险一金"",""节日福利"",""交通补贴"",""高温补贴""]",3-4年经验,大专,招若干人,150-500人
亚马逊助理意大利站,深圳市海睿创科技有限公司,5-7千\/月,深圳-龙华区,民营公司,"[""五险一金"",""绩效奖金"",""年终奖金"",""员工旅游"",""通讯补贴"",""全勤奖""]",1年经验,大专,招1人,50-150人
IT运维工程师,青岛捷益国际货运有限公司,6-8千\/月,青岛-市南区,民营公司,"[""五险一金"",""年底双薪"",""绩效奖金"",""餐饮补贴"",""通讯补贴"",""带薪年假"",""定期体检"",""员工旅游""]",3-4年经验,大专,招1人,少于50人
亚马逊产品经理,深圳市一呼百应科技有限公司,1.2-2万\/月,深圳-龙华区,民营公司,"[""五险一金"",""年终分红"",""丰厚奖金"",""股票期权"",""事业合伙"",""甲字楼办公"",""地铁口上班"",""老板nice"",""周末双休""]",3-4年经验,大专,招1人,少于50人
互联网产品经理,思达客教育科技（苏州）有限公司,1-1.5万\/月,苏州-相城区,民营公司,"[""五险一金"",""员工旅游"",""通讯补贴"",""交通补贴"",""绩效奖金"",""年终奖金""]",3-4年经验,本科,招1人,少于50人
运营助理\/运营专员（带薪培训+住宿）,武汉以探科技有限公司,4.5-6千\/月,武汉-江汉区,民营公司,"[""五险一金"",""员工旅游"",""交通补贴"",""专业培训"",""绩效奖金"",""年终奖金"",""出国机会"",""节日福利""]",1年经验,大专,招8人,50-150人
数据运营专员,芜湖破军网络科技有限公司,6-8千\/月,芜湖-弋江区,民营公司,"[""补充医疗保险"",""员工旅游"",""交通补贴"",""绩效奖金"",""年终奖金""]",3-4年经验,大专,招1人,
服务工程师,斯堪纳克（上海）环境技术有限公司,0.7-1.4万\/月,苏州-工业园区,外资（欧美）,"[""""]",3-4年经验,大专,招1人,少于50人
测试开发工程师,深圳市豪恩声学股份有限公司,1-2万\/月,深圳,民营公司,"[""五险一金"",""员工旅游"",""弹性工作"",""年终奖金"",""免费住宿"",""每年多次调薪"",""研发实力强"",""公司规模大"",""团队氛围好"",""周末双休""]",3-4年经验,大专,招1人,5000-10000人
品质工程师,苏州立创致恒电子科技有限公司,6-8千\/月,苏州-工业园区,民营公司,"[""五险一金"",""年终奖金"",""餐饮补贴""]",1年经验,大专,招2人,少于50人
化妆品产品主管,上海派维网络科技有限公司,1-1.5万\/月,上海,合资,"[""带薪年假"",""绩效奖金"",""节日福利"",""专业培训"",""餐饮补贴"",""五险一金""]",2年经验,大专,招1人,50-150人
软件测试工程师,深圳市三旺通信股份有限公司,1.2-2.4万\/月,深圳-南山区,上市公司,"[""""]",5-7年经验,本科,招5人,150-500人
数据分析师,浙江绿城建筑设计有限公司,14-20万\/年,杭州-西湖区,民营公司,"[""五险一金"",""补充医疗保险"",""定期体检"",""专业培训"",""员工旅游""]",1年经验,本科,招若干人,1000-5000人
产品专员,金税信息技术服务股份有限公司,0.8-1.6万\/月,广州-天河区,上市公司,"[""餐饮补贴"",""通讯补贴"",""五险一金"",""带薪年假""]",3-4年经验,大专,招1人,500-1000人
菜鸟网络-IT运维,浙江菜鸟供应链管理有限公司,0.8-1万\/月,北京-顺义区,民营公司,"[""弹性工作"",""周末双休"",""五险"",""高温补贴""]",5-7年经验,大专,招1人,10000人以上
产品开发（厨房\/家居用品）,深圳市今朝阳实业发展有限公司,1-1.5万\/月,深圳-福田区,民营公司,"[""""]",2年经验,大专,招2人,50-150人
产品经理\/主管,谷医堂（湖南）健康科技有限公司,0.8-1万\/月,长沙-岳麓区,民营公司,"[""""]",3-4年经验,本科,招若干人,5000-10000人
运营执行专员（模架事业部）,上海宏信建设发展有限公司,6-8千\/月,上海-浦东新区,合资,"[""五险一金"",""周末双休"",""带薪年假"",""餐饮补贴"",""绩效奖金"",""通讯补贴"",""节日福利"",""高温补贴"",""定期体检""]",1年经验,本科,招若干人,5000-10000人
需求工程师,杭州优户通科技有限公司,1-1.5万\/月,杭州-滨江区,民营公司,"[""五险一金"",""年终奖金"",""定期体检"",""弹性工作"",""员工旅游""]",3-4年经验,大专,招若干人,50-150人
IT经理,银川丰泰海宝汽车销售服务有限公司,6-8千\/月,银川,外资（欧美）,"[""五险一金"",""餐饮补贴"",""补充医疗保险"",""交通补贴"",""绩效奖金"",""专业培训""]",3-4年经验,大专,招1人,50-150人
产品经理,上海昊沧系统控制技术有限责任公司,1.5-2.5万\/月,上海-徐汇区,民营公司,"[""做五休二"",""周末双休"",""带薪年假"",""五险一金"",""节日福利"",""餐饮补贴""]",3-4年经验,本科,招1人,150-500人
IT CAD 管理,宁波联方电子科技有限公司,1.5-3万\/月,宁波-鄞州区,民营公司,"[""五险一金"",""专业培训"",""餐饮补贴"",""交通补贴"",""绩效奖金"",""年终奖金"",""带薪年假"",""岗位晋升"",""外派津贴""]",3-4年经验,本科,招1人,少于50人
网络推广专员\/助理,成都文谚财务咨询有限公司,4.5-6千\/月,成都,民营公司,"[""绩效奖金"",""年终奖金"",""定期体检"",""员工旅游"",""出国机会"",""五险一金"",""节日福利"",""全勤奖"",""周末双休"",""带薪年假""]",1年经验,大专,招2人,50-150人
FAE工程师,深圳市三然电子技术有限公司,20-30万\/年,深圳-福田区,外资（非欧美）,"[""周末双休"",""节日福利"",""专业培训"",""五险一金"",""绩效奖金""]",2年经验,本科,招3人,50-150人
产品经理-证券业务,上海荣正投资咨询股份有限公司,2-2.5万\/月,上海-长宁区,民营公司,"[""""]",1年经验,本科,招1人,50-150人
数据处理专员,上海广程信息科技中心,0.8-1万\/月,苏州-吴江区,民营公司,"[""""]",2年经验,本科,招若干人,少于50人
IT专员,深圳市强瑞精密技术股份有限公司,1-1.5万\/月,深圳-龙华区,民营公司,"[""""]",2年经验,大专,招1人,500-1000人
实施调试工程师,上海卓思智能科技股份有限公司,0.8-1.5万\/月,上海,民营公司,"[""五险一金"",""员工旅游"",""专业培训"",""绩效奖金"",""定期体检"",""年终奖金""]",2年经验,大专,招2人,50-150人
品质工程师,深圳市瑞美义科技有限公司,0.8-1.5万\/月,深圳-宝安区,民营公司,"[""五险一金"",""绩效奖金"",""年终奖金""]",3-4年经验,"招1人""],""companysize_text"":""150-500人","companyind_text"":""电子技术\/半导体\/集成电路"",""adid"":""""},{""type"":""engine_jds"",""jt"":""0_0"",""tags"":[],""ad_track"":"""",""jobid"":""130718242"",""coid"":""3509523"",""effect"":""1"",""is_special_job"":"""",""job_href"":""https:\/\/jobs.51job.com\/suzhou\/130718242.html?s=sou_sou_soulb&t=0_0"",""job_name"":""MIS系统工程师"",""job_title"":""MIS系统工程师"",""company_href"":""https:\/\/jobs.51job.com\/all\/co3509523.html"",""company_name"":""同方国际信息技术（苏州）有限公司"",""providesalary_text"":""0.8-1万\/月"",""workarea"":""070300"",""workarea_text"":""苏州"",""updatedate"":""03-08"",""iscommunicate"":"""",""companytype_text"":""外资（非欧美）"",""degreefrom"":""5"",""workyear"":""4"",""issuedate"":""2022-03-08 17:30:21"",""isFromXyz"":"""",""isIntern"":"""",""jobwelf"":""五险一金 免费班车 年终奖金 定期体检 专业培训 员工旅游 绩效奖金 弹性工作"",""jobwelf_list"":[""五险一金"",""免费班车"",""年终奖金"",""定期体检"",""专业培训"",""员工旅游"",""绩效奖金"",""弹性工作""],""isdiffcity"":"""",""attribute_text"":[""苏州"",""2年经验"",""大专"",""招1人",500-1000人
实施顾问,苏州盟思软件科技有限公司,0.6-1.2万\/月,苏州-工业园区,民营公司,"[""五险一金"",""员工旅游"",""年终奖金"",""定期体检"",""补充医疗保险"",""交通补贴"",""通讯补贴"",""绩效奖金"",""弹性工作""]",2年经验,大专,招5人,50-150人
ERP文员,鸿兴包装（无锡）有限公司,3-4.5千\/月,无锡,外资（非欧美）,"[""""]",无需经验,大专,招1人,500-1000人
区域产品经理\/主管,恒瑞医药-江苏科信医药销售有限公司,1-2万\/月,成都-武侯区,上市公司,"[""五险一金"",""专业培训"",""绩效奖金""]",5-7年经验,大专,招1人,10000人以上
售后市场产品经理,柳州泰克机械设备有限公司上海分公司,1.5-2万\/月,苏州,外资（欧美）,"[""五险一金"",""补充医疗保险"",""补充养老金"",""绩效奖金"",""定期体检"",""生日福利"",""出差补贴"",""节日福利"",""专业培训""]",5-7年经验,本科,招1人,150-500人
APP运营经理,苏州碎片传媒有限公司,1.5-2万\/月,苏州-吴江区,创业公司,"[""弹性工作"",""定期体检"",""五险"",""住宿补贴""]",2年经验,大专,招若干人,少于50人
品烟师,深圳市吉迩科技有限公司,0.8-1.5万\/月,深圳-南山区,民营公司,"[""五险一金"",""弹性工作"",""带薪年假"",""绩效奖金"",""节日福利""]",1年经验,"招5人""],""companysize_text"":""1000-5000人","companyind_text"":""电子技术\/半导体\/集成电路"",""adid"":""""},{""type"":""engine_jds"",""jt"":""0_0"",""tags"":[],""ad_track"":"""",""jobid"":""136934596"",""coid"":""2419341"",""effect"":""1"",""is_special_job"":"""",""job_href"":""https:\/\/jobs.51job.com\/suzhou-wzq\/136934596.html?s=sou_sou_soulb&t=0_0"",""job_name"":""产品专员"",""job_title"":""产品专员"",""company_href"":""https:\/\/jobs.51job.com\/all\/co2419341.html"",""company_name"":""苏州市味知香食品股份有限公司"",""providesalary_text"":""0.8-1万\/月"",""workarea"":""070303"",""workarea_text"":""苏州-吴中区"",""updatedate"":""03-08"",""iscommunicate"":"""",""companytype_text"":""民营公司"",""degreefrom"":""5"",""workyear"":""3"",""issuedate"":""2022-03-08 17:30:07"",""isFromXyz"":"""",""isIntern"":"""",""jobwelf"":""五险一金 绩效奖金 年终奖金 定期体检 企业文化好 晋升空间大 公司发展好"",""jobwelf_list"":[""五险一金"",""绩效奖金"",""年终奖金"",""定期体检"",""企业文化好"",""晋升空间大"",""公司发展好""],""isdiffcity"":"""",""attribute_text"":[""苏州-吴中区"",""1年经验"",""大专"",""招2人",150-500人
机床服务工程师,苏州德普拓汽车零部件有限公司,1-1.2万\/月,苏州,民营公司,"[""五险一金"",""年终奖金"",""定期体检""]",5-7年经验,大专,招1人,150-500人
售后工程师（机床维护）,昆山萍昌兴机械设备有限公司,0.8-1万\/月,昆山,民营公司,"[""做五休二"",""五险一金"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""绩效奖金"",""年终奖金"",""员工旅游"",""专业培训""]",无需经验,大专,招5人,少于50人
自动化,裕华晨华计算机信息技术服务部,1-1.5万\/月,北京-昌平区,民营公司,"[""通讯补贴"",""绩效奖金"",""弹性工作"",""交通补贴"",""节日福利"",""全勤奖"",""年终奖金"",""五险一金"",""补充医疗保险"",""餐饮补贴""]",无需经验,本科,招若干人,
海外推广专员（红人）,深圳市源头活水网络科技有限公司,0.8-1.3万\/月,深圳-龙华区,民营公司,"[""绩效奖金"",""专业培训"",""年终奖金"",""节日福利"",""全勤奖""]",1年经验,大专,招2人,50-150人
网络工程师15K起,上海至正科技有限公司,1.5-2.3万\/月,上海-虹口区,民营公司,"[""五险一金"",""员工旅游"",""绩效奖金"",""专业培训"",""通讯补贴"",""年终奖金"",""周末双休"",""做五休二"",""弹性工作"",""定期体检""]",3-4年经验,大专,招2人,50-150人
IT技术支持,常州爱康卓悦医疗门诊部有限公司,4.5-6千\/月,常州-武进区,民营公司,"[""五险一金"",""专业培训"",""周末双休"",""员工旅游"",""通讯补贴"",""年终奖金"",""绩效奖金"",""弹性工作"",""定期体检""]",3-4年经验,大专,招2人,10000人以上
项目实施工程师,杭州芯云半导体技术有限公司,0.6-1万\/月,杭州-滨江区,民营公司,"[""""]",1年经验,本科,招2人,50-150人
产品运营,云南创网科技有限公司,3-5千\/月,昆明,民营公司,"[""绩效奖金"",""周末双休"",""带薪年假"",""全勤奖"",""节日福利"",""五险"",""年终奖金""]",1年经验,本科,招3人,150-500人
耗材产品经理,广州市众达康医疗科技有限公司,0.6-1.2万\/月,广州,民营公司,"[""弹性工作"",""五险一金"",""餐饮补贴"",""通讯补贴"",""交通补贴"",""年终奖金"",""绩效奖金"",""员工旅游"",""周末双休"",""定期体检""]",3-4年经验,大专,招1人,少于50人
样板员,佛山市艾燊电器有限公司,4.5-5.5千\/月,佛山-顺德区,民营公司,"[""五险一金"",""交通补贴"",""年终奖金"",""餐饮补贴"",""专业培训"",""绩效奖金""]",1年经验,高中,招1人,50-150人
B端产品经理（福利优）,广东信翔信息科技有限公司,1.2-1.5万\/月,广州-天河区,民营公司,"[""周末双休"",""购买社保"",""员工旅游"",""绩效奖金"",""节日福利"",""弹性工作"",""专业培训"",""出国机会""]",2年经验,大专,招2人,50-150人
网络技术员,苏州宏晟旭信息技术有限公司,5-7千\/月,常熟,民营公司,"[""""]",2年经验,中技\/中专,招1人,少于50人
互联网产品经理,杭州背包智能网络科技有限公司,2-4万\/月,杭州-余杭区,民营公司,"[""""]",5-7年经验,本科,招1人,少于50人
计算机网络安全工程师,河南北方电气科技有限公司,4.5-6千\/月,郑州-高新区,民营公司,"[""交通补贴"",""餐饮补贴"",""包住"",""五险"",""年终奖金"",""专业培训"",""通讯补贴""]",2年经验,大专,招1人,少于50人
需求分析师,福建万芯科技有限公司,0.6-1万\/月,福州-台江区,民营公司,"[""五险一金"",""员工旅游"",""专业培训"",""年终奖金"",""餐饮补贴"",""节日福利"",""项目奖金""]",1年经验,本科,招1人,50-150人
网络安全售前工程师,上海华盖科技发展股份有限公司,1.5-2万\/月,上海-静安区,民营公司,"[""五险一金"",""餐饮补贴"",""绩效奖金"",""年终奖金""]",3-4年经验,大专,招1人,150-500人
IT专员,上海明合文化传播有限公司,0.8-1.2万\/月,上海-青浦区,民营公司,"[""五险一金"",""免费班车"",""员工旅游"",""绩效奖金"",""年终奖金"",""专业培训"",""每天8小时"",""双休"",""工作餐"",""弹性工作""]",2年经验,大专,招1人,50-150人
软件配置管理工程师 (MJ001359),上海移远通信技术股份有限公司,5-8千\/月,合肥-高新区,上市公司,"[""五险一金"",""交通补贴"",""员工旅游"",""通讯补贴"",""餐饮补贴"",""年终奖金"",""定期体检"",""弹性工作""]",2年经验,本科,招1人,1000-5000人
数据分析师,微泰医疗器械（杭州）股份有限公司,1.2-2万\/月,杭州-余杭区,上市公司,"[""弹性工作"",""带薪年假"",""绩效奖金"",""专业培训"",""五险一金""]",无需经验,硕士,招3人,500-1000人
深圳工业自动化技术支援,阿自倍尔自控工程（上海）有限公司,11-13万\/年,深圳-宝安区,外资（非欧美）,"[""做五休二"",""带薪年假"",""五险一金"",""节日福利"",""交通补贴"",""加班补贴"",""通讯补贴"",""高温补贴"",""周末双休"",""专业培训""]",1年经验,大专,招2人,150-500人
产品经理,福建省福清市元洪星启科技有限公司,1.4-2万\/月,福州-仓山区,创业公司,"[""""]",5-7年经验,本科,招若干人,50-150人
网络运营专员,河南钢达贸易有限公司,3-5千\/月,郑州-管城回族区,民营公司,"[""周末双休"",""五险"",""法定节假日"",""交通补贴"",""餐饮补贴"",""绩效奖金"",""年终奖金"",""员工旅游""]",无需经验,大专,招2人,少于50人
渠道运营专员,上海适途汽车技术有限公司,6-8千\/月,上海-浦东新区,民营公司,"[""五险一金"",""弹性工作"",""周末双休"",""年终奖金"",""带薪年假""]",3-4年经验,本科,招1人,500-1000人
运维工程师,湖北吾众健康科技有限公司,4.5-6千\/月,仙桃,民营公司,"[""节日福利"",""全勤奖"",""五险一金""]",2年经验,大专,招1人,1000-5000人
ERP实施工程师,伯纳德控制设备（北京）有限公司,1.5-2万\/月,北京-大兴区,外资（欧美）,"[""""]",3-4年经验,本科,招1人,
CRM实施顾问,深圳市德科信息技术有限公司,1.8-2.4万\/月,深圳-南山区,合资,"[""""]",3-4年经验,大专,招7人,1000-5000人
跨境电商产品开发,上海标赞实业有限公司,0.6-1.2万\/月,上海-嘉定区,民营公司,"[""""]",2年经验,大专,招1人,50-150人
产品经理,广州一起精彩艺术教育科技有限公司,1.5-3万\/月,成都-武侯区,民营公司,"[""节日福利"",""专业培训"",""社保六险"",""带薪暑假"",""带薪寒假"",""加班补贴""]",3-4年经验,本科,招2人,1000-5000人
技术支持工程师,苏州安晟建筑遮阳科技有限公司,0.8-1万\/月,苏州,合资,"[""五险一金"",""年终奖金"",""通讯补贴"",""员工旅游""]",3-4年经验,本科,招1人,150-500人
社区运营专员（无销售性质+双休）,万宝盛华企业管理咨询（上海）有限公司广州分公司,0.5-1万\/月,南通-崇川区,外资（欧美）,"[""五险一金"",""周末双休"",""试用期不打折"",""餐饮补贴"",""交通补贴"",""通讯补贴"",""专业培训"",""年终奖金"",""绩效奖金""]",无需经验,大专,招若干人,
网络工程师,江苏三江天地科技发展有限公司,1-1.5万\/月,北京,民营公司,"[""""]",3-4年经验,大专,招若干人,50-150人
新零售运营总监,广州林普投资有限公司,3-5万\/月,广州-天河区,民营公司,"[""五险一金"",""节假日福利"",""绩效奖金"",""司龄工资"",""周末双休"",""法定假日""]",3-4年经验,本科,招若干人,500-1000人
IT技术支持\/现场运维服务工程师,深圳桑达商用机器有限公司,4.5-6千\/月,昆明,合资,"[""五险一金"",""员工旅游"",""餐饮补贴"",""绩效奖金"",""定期体检"",""过节福利"",""年终奖金""]",2年经验,中技\/中专,招2人,150-500人
测试工程师,南京瀚雅健康科技有限公司,0.7-1.4万\/月,南京-江北新区,民营公司,"[""五险一金"",""免费班车"",""餐饮补贴"",""绩效奖金"",""年终奖金""]",1年经验,本科,招2人,50-150人
运营助理,河南晒米信息科技有限公司,0.8-1万\/月,广州,民营公司,"[""""]",无需经验,"招10人""],""companysize_text"":""","companyind_text"":""计算机软件"",""adid"":""""},{""type"":""engine_jds"",""jt"":""0_0"",""tags"":[],""ad_track"":"""",""jobid"":""135905787"",""coid"":""2485210"",""effect"":""1"",""is_special_job"":"""",""job_href"":""https:\/\/jobs.51job.com\/shanghai-qpq\/135905787.html?s=sou_sou_soulb&t=0_0"",""job_name"":""IT担当"",""job_title"":""IT担当"",""company_href"":""https:\/\/jobs.51job.com\/all\/co2485210.html"",""company_name"":""上海协和氨基酸有限公司"",""providesalary_text"":""5.5-7千\/月"",""workarea"":""021600"",""workarea_text"":""上海-青浦区"",""updatedate"":""03-08"",""iscommunicate"":"""",""companytype_text"":""外资（非欧美）"",""degreefrom"":""5"",""workyear"":""5"",""issuedate"":""2022-03-08 17:13:46"",""isFromXyz"":"""",""isIntern"":"""",""jobwelf"":""五险一金 补充公积金 补充医疗保险 员工旅游 交通补贴 年终奖金 定期体检 工作餐 专业培训 免费班车"",""jobwelf_list"":[""五险一金"",""补充公积金"",""补充医疗保险"",""员工旅游"",""交通补贴"",""年终奖金"",""定期体检"",""工作餐"",""专业培训"",""免费班车""],""isdiffcity"":"""",""attribute_text"":[""上海-青浦区"",""3-4年经验"",""大专"",""招1人",150-500人
数据标注师,上海威蓝汽车科技有限公司,4.5-6千\/月,上海-嘉定区,民营公司,"[""五险一金"",""交通补贴"",""年终奖金"",""弹性工作"",""补充公积金"",""专业培训""]",1年经验,大专,招20人,少于50人
互联网产品经理,广州拼度科技有限公司,1.4-1.8万\/月,广州-番禺区,创业公司,"[""""]",3-4年经验,大专,招1人,50-150人
