高级\/React前端开发工程师,南京屋瓴网络科技有限公司,0.8-1.3万\/月,南京-栖霞区,民营公司,"[""五险一金"",""交通补贴"",""餐饮补贴"",""年终奖金"",""绩效奖金"",""弹性工作""]",3-4年经验,本科,招1人,少于50人
软件工程师,天津市爱克森自动化科技有限公司,1.5-2万\/月,天津-南开区,民营公司,"[""五险一金"",""定期体检"",""员工旅游"",""通讯补贴"",""年终奖金""]",5-7年经验,大专,招若干人,少于50人
软件工程师,武汉先同科技有限公司,1-2万\/月,武汉-江夏区,民营公司,"[""餐饮补贴"",""社会保险"",""绩效奖金"",""年终奖金"",""带薪年假"",""节日福利"",""员工旅游"",""五险一金""]",无需经验,大专,招1人,50-150人
次时代建模,广州风腾网络科技有限公司,1-1.5万\/月,广州-海珠区,民营公司,"[""五险一金"",""绩效奖金"",""定期体检"",""下午茶"",""节日福利"",""生日派对"",""包餐"",""全勤奖"",""年终奖金"",""周末双休""]",2年经验,大专,招若干人,50-150人
机器视觉软件工程师（3D）,深圳市佳康捷科技有限公司,1.8-3.6万\/月,深圳-龙岗区,民营公司,"[""专业培训"",""员工旅游"",""五险一金"",""绩效奖金"",""包住"",""弹性工作"",""定期团建"",""节假日福利"",""定期体检"",""年终奖金""]",3-4年经验,本科,招5人,50-150人
Android系统开发工程师,深圳市泰霖科技有限公司,1.5-2万\/月,深圳-南山区,民营公司,"[""五险一金"",""员工旅游"",""年终奖金"",""定期体检"",""餐饮补贴""]",1年经验,大专,招2人,50-150人
图像算法工程师,深圳市万顺兴科技有限公司,1.5-2.5万\/月,深圳-龙华区,民营公司,"[""""]",3-4年经验,本科,招若干人,150-500人
iOS开发工程师,广州市快马健康科技有限公司,1-1.5万\/月,广州-荔湾区,民营公司,"[""五险一金"",""绩效奖金"",""通勤班车""]",3-4年经验,本科,招1人,150-500人
前端开发工程师,湖南深拓智能设备股份有限公司,7-8千\/月,长沙-岳麓区,上市公司,"[""周末双休"",""包住宿"",""免费班车"",""绩效奖金"",""专业培训"",""加班补贴"",""餐饮补贴""]",2年经验,大专,招2人,150-500人
软件助理工程师,深圳市和合自动化有限公司,5-7千\/月,东莞-塘厦镇,民营公司,"[""五险一金"",""年终奖金"",""岗位晋升"",""免费住宿"",""专业培训"",""绩效奖金""]",2年经验,大专,招1人,500-1000人
EMC技术工程师,美国马瑞进口公司中山代表处,1.5-2万\/月,东莞-中堂镇,外资（欧美）,"[""五险一金"",""年终奖金"",""专业培训"",""定期体检"",""绩效奖金""]",5-7年经验,大专,招1人,50-150人
前端工程师（长沙）,杭州诚道科技股份有限公司,0.6-1.2万\/月,长沙,民营公司,"[""补充医疗保险"",""补充公积金"",""员工旅游"",""出国机会"",""定期体检"",""通讯补贴"",""餐饮补贴"",""股票期权""]",1年经验,本科,招若干人,150-500人
软件应用开发工程师,成都立德赛科技有限公司,0.8-1.5万\/月,成都-龙泉驿区,民营公司,"[""周末双休"",""五险一金"",""节日福利"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""带薪年假""]",2年经验,大专,招1人,50-150人
Unity3D中高级工程师,长沙楚盟信息科技有限公司,1-1.5万\/月,长沙-岳麓区,民营公司,"[""五险一金"",""周末双休"",""带薪年假"",""绩效奖金"",""节日福利"",""专业培训"",""年终奖金""]",5-7年经验,大专,招1人,少于50人
软件工程师,天津市三特电子有限公司,0.7-1.2万\/月,天津-南开区,民营公司,"[""""]",1年经验,硕士,招2人,50-150人
Android开发工程师,厦门识凌科技有限公司,0.6-1.2万\/月,厦门,民营公司,"[""五险一金"",""绩效奖金"",""专业培训"",""出国机会"",""带薪年假"",""商业保险""]",1年经验,大专,招2人,少于50人
桌面程序开发工程师,深圳市速易宝智能科技有限公司,1-2万\/月,深圳-南山区,民营公司,"[""节日福利"",""住房补贴"",""五险"",""年终奖金"",""绩效奖金"",""员工旅游"",""商业保险"",""补充医疗保险""]",1年经验,本科,招2人,500-1000人
软体下载工程师（2021届本科生）,仁宝信息技术(昆山)有限公司,6-8千\/月,昆山,外资（非欧美）,"[""绩效奖金"",""节日福利"",""专业培训"",""餐饮补贴"",""五险一金"",""带薪年假""]",无需经验,本科,招2人,10000人以上
Web前端开发工程师,上海众传信息科技有限公司,1-1.5万\/月,上海-杨浦区,民营公司,"[""五险一金"",""弹性工作"",""年终奖金"",""股票期权"",""补充医疗保险"",""员工旅游"",""定期体检""]",2年经验,本科,招1人,少于50人
软件工程师,青岛惠科微电子有限公司,1-1.5万\/月,青岛-即墨区,民营公司,"[""五险一金"",""专业培训"",""绩效奖金"",""公寓宿舍"",""食堂餐补"",""定期体检""]",2年经验,本科,招2人,500-1000人
前端开发工程师,上海丰赐信息科技有限公司,0.8-1万\/月,上海-静安区,民营公司,"[""五险一金"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""年终奖金"",""定期体检""]",1年经验,本科,招10人,50-150人
高级软件架构师,哈曼（中国）投资有限公司,3-5万\/月,上海-徐汇区,外资（欧美）,"[""五险一金"",""补充医疗保险"",""餐饮补贴"",""交通补贴"",""年终奖金"",""定期体检"",""员工旅游""]",10年以上经验,本科,招1人,1000-5000人
高级算法工程师,道擎科技（上海）有限公司,2.5-3万\/月,上海-浦东新区,民营公司,"[""做五休二"",""周末双休"",""弹性工作"",""带薪年假"",""五险一金"",""绩效奖金"",""节日福利"",""专业培训""]",3-4年经验,硕士,招若干人,少于50人
硬件开发工程师,珠海领航电气有限公司,0.8-1.5万\/月,珠海,民营公司,"[""五险一金"",""餐饮补贴"",""年底双薪"",""节日福利""]",2年经验,大专,招3人,50-150人
信号处理算法工程师,成都深地领航能源科技有限公司,1.8-3万\/月,成都-新都区,民营公司,"[""餐饮补贴"",""定期体检"",""绩效奖金"",""年终奖金"",""租房补贴"",""加班补贴""]",5-7年经验,本科,招1人,少于50人
系统架构师,广州大白互联网科技有限公司,3-4万\/月,广州-海珠区,民营公司,"[""五险一金"",""员工旅游"",""节日福利"",""带薪年假"",""绩效奖金"",""定期体检"",""周末双休""]",5-7年经验,本科,招1人,50-150人
后端开发,康泽药业连锁有限公司,6-8千\/月,汕头-濠江区,民营公司,"[""带薪年假"",""全勤奖"",""节日福利"",""绩效奖金"",""社医保"",""专业培训"",""包住宿""]",2年经验,大专,招1人,1000-5000人
研发储干,江西伊启实业有限公司,6-8千\/月,九江,民营公司,"[""绩效奖金"",""专业培训"",""弹性工作"",""包吃包住"",""生日福利"",""加班补贴"",""全勤奖"",""工龄奖"",""节日福利""]",2年经验,本科,招5人,500-1000人
Android开发工程师,广州市幸福网络技术有限公司,0.6-1.2万\/月,广州-天河区,民营公司,"[""周末双休"",""带薪年假"",""节日福利"",""年终奖金"",""年度体检"",""社会保险"",""免费工作餐"",""补充医疗保险"",""补充公积金""]",1年经验,本科,招1人,150-500人
游戏UI设计师,深圳市亚势力广告有限公司,0.8-1万\/月,深圳-福田区,民营公司,"[""五险一金"",""员工旅游"",""专业培训"",""定期体检"",""弹性工作"",""补充医疗保险"",""年终奖金"",""节日福利"",""祝贺慰问金"",""下午餐""]",1年经验,大专,招1人,50-150人
游戏运营专员（懒觉班，轻松好玩）,四川创优生涯人才服务有限公司,6-8千\/月,成都-武侯区,民营公司,"[""五险一金"",""员工旅游"",""定期体检"",""专业培训"",""团队提成"",""懒觉班"",""上班打游戏"",""下午茶"",""生日福利"",""轻松好玩""]",无需经验,大专,招10人,
前端开发 自研,江苏英柏思科技有限公司,1.4-2.2万\/月,南京-玄武区,民营公司,"[""周末双休"",""五险一金"",""绩效奖金"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""节日福利"",""专业培训"",""带薪年假"",""年终奖金""]",3-4年经验,本科,招2人,少于50人
IT-软件开发（C#、SQL Server）,仁宝电子科技(昆山)有限公司,5-6.5千\/月,昆山,外资（非欧美）,"[""五险一金"",""免费班车"",""员工旅游"",""年终奖金"",""绩效奖金"",""专业培训"",""餐饮补贴"",""定期体检""]",1年经验,大专,招2人,10000人以上
Web前端开发工程师,赛摩（上海）工业互联网科技有限公司,1.5-2万\/月,上海-闵行区,上市公司,"[""五险一金"",""员工旅游"",""年终奖金"",""弹性工作"",""定期体检""]",3-4年经验,大专,招1人,500-1000人
图像处理软件工程师,浙江杜比医疗科技有限公司,1.5-3万\/月,杭州-萧山区,民营公司,"[""五险一金"",""定期体检""]",2年经验,本科,招若干人,50-150人
软件算法工程师,深圳麦逊电子有限公司,2.5-4.5万\/月,深圳-宝安区,民营公司,"[""""]",5-7年经验,大专,招2人,150-500人
WebGIS中级开发,南京信大气象科技有限公司,1.5-3万\/月,南京-江北新区,民营公司,"[""五险一金"",""免费班车"",""餐饮补贴"",""定期体检"",""年终奖金"",""专业培训"",""通讯补贴""]",2年经验,本科,招3人,少于50人
Web前端开发工程师（可实习）,深圳市名扬盛世文化传播有限公司,6-8千\/月,深圳-南山区,民营公司,"[""五险一金"",""员工旅游"",""绩效奖金"",""年终奖金"",""补充公积金"",""补充医疗保险"",""交通补贴"",""餐饮补贴"",""定期体检""]",无需经验,大专,招3人,50-150人
前端开发工程师,辽宁海米信息科技有限公司,4.5-6千\/月,大连-中山区,民营公司,"[""五险一金"",""绩效奖金"",""节日福利"",""周末双休"",""做五休二"",""带薪年假""]",1年经验,大专,招1人,50-150人
视觉应用工程师,图麟科技,0.7-1.2万\/月,合肥-蜀山区,民营公司,"[""员工旅游"",""年终奖金"",""绩效奖金"",""补充医疗保险"",""子女保险"",""定期体检"",""股票期权"",""带薪病假"",""每周下午茶"",""生日礼券""]",1年经验,本科,招3人,150-500人
Android开发工程师,金蝶智慧科技（深圳）有限公司,1.5-2.5万\/月,深圳-南山区,民营公司,"[""""]",3-4年经验,本科,招若干人,150-500人
软件开发工程师,成都交大许继电气有限责任公司,1.5-2万\/月,成都-郫都区,国企,"[""五险一金"",""餐饮补贴"",""节日福利"",""补充医疗保险"",""年终奖金"",""定期体检"",""绩效奖金"",""专业培训""]",3-4年经验,硕士,招3人,50-150人
控制与导航算法工程师,涵涡智航科技（玉溪）有限公司,0.8-1.3万\/月,昆明-西山区,民营公司,"[""五险一金"",""周末双休"",""法定假日"",""带薪年假"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""股票期权"",""定期体检"",""节假日红包""]",2年经验,本科,招2人,50-150人
Android开发工程师,杭州莱和生物技术有限公司,0.9-1.4万\/月,杭州-滨江区,民营公司,"[""五险一金"",""专业培训"",""绩效奖金"",""年终奖金"",""定期体检"",""餐饮补贴"",""交通补贴""]",2年经验,大专,招2人,50-150人
Web前端开发工程师,淮安智软信息技术有限公司,1-1.5万\/月,南京,民营公司,"[""五险一金"",""交通补贴"",""餐饮补贴"",""专业培训"",""弹性工作"",""年终奖金"",""绩效奖金""]",2年经验,本科,招3人,50-150人
Android开发工程师,惠州市西子湖畔网络有限公司,6-8千\/月,惠州,民营公司,"[""五险一金"",""员工旅游"",""餐饮补贴"",""定期体检"",""周末双休"",""带薪年假""]",1年经验,大专,招1人,150-500人
AT MES Engineer,重庆万国半导体科技有限公司,10-15万\/年,重庆,合资,"[""五险一金"",""补充医疗保险"",""免费班车"",""年终奖金"",""定期体检"",""工作餐"",""专业培训"",""交通补贴""]",3-4年经验,本科,招1人,1000-5000人
前端开发工程师,杭州拓深科技有限公司,1.1-2万\/月,杭州,民营公司,"[""""]",2年经验,本科,招若干人,150-500人
Web前端开发工程师,江苏鸿奥信息科技有限公司,0.8-1万\/月,南京-建邺区,民营公司,"[""""]",2年经验,本科,招1人,150-500人
Web前端开发工程师,北京易腾时代科技有限公司,0.8-1.5万\/月,北京-朝阳区,民营公司,"[""五险一金"",""员工旅游"",""餐饮补贴"",""专业培训"",""绩效奖金"",""年终奖金""]",1年经验,本科,招若干人,50-150人
MES系統資訊工程师,明泰电子科技（常熟）有限公司,0.8-1万\/月,常熟,外资（非欧美）,"[""五险一金"",""员工旅游"",""餐饮补贴"",""绩效奖金"",""年终奖金""]",3-4年经验,大专,招1人,1000-5000人
软件工程师,合肥工大高科信息科技股份有限公司,0.6-1.2万\/月,合肥,上市公司,"[""六险一金"",""员工宿舍"",""员工旅游"",""免费班车"",""定期体检"",""餐饮补贴"",""专业培训"",""绩效奖金"",""年终奖金""]",无需经验,本科,招2人,150-500人
软件工程师（双休+五险）,武汉市精纳科技有限公司,0.7-1万\/月,武汉-洪山区,创业公司,"[""周末双休"",""带薪年假"",""绩效奖金"",""五险""]",2年经验,本科,招1人,少于50人
Data Analyst(Power BI),普华永道信息技术（上海）有限公司,2-2.5万\/月,上海-浦东新区,外资（欧美）,"[""五险一金"",""交通补贴"",""绩效奖金"",""年终奖金"",""定期体检"",""专业培训"",""弹性工作"",""餐饮补贴""]",3-4年经验,本科,招若干人,500-1000人
产品经理 (财务平台),保利地产投资顾问有限公司,1.5-2万\/月,广州-海珠区,国企,"[""五险一金"",""节日福利"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""专业培训"",""定期体检"",""绩效奖金"",""年终奖金""]",3-4年经验,本科,招2人,10000人以上
TE工程師,富士康科技集团武汉园区,6-8千\/月,武汉,外资（非欧美）,"[""""]",3-4年经验,大专,招1人,10000人以上
商业推广-无锡商业,中粮地产苏州公司,1-1.5万\/月,无锡-滨湖区,国企,"[""定期体检"",""补充公积金""]",3-4年经验,本科,招1人,150-500人
数据分析师,京东商城华南区域分公司,1.4-1.8万\/月,广州-黄埔区,上市公司,"[""带薪年假"",""五险一金"",""绩效奖金"",""节日福利"",""餐饮补贴"",""年终奖金"",""定期体检""]",3-4年经验,本科,招1人,10000人以上
Sr. BI Specialist(004200),当纳利（中国）投资有限公司,1-1.5万\/月,上海-黄浦区,外资（欧美）,"[""五险一金"",""通讯补贴"",""定期体检"",""年终奖金"",""餐饮补贴""]",5-7年经验,本科,招1人,10000人以上
数据分析师,字节跳动,2-4万\/月,北京,民营公司,"[""下午茶"",""健身瑜伽"",""六险一金"",""五险一金"",""股票期权"",""团队氛围好"",""晋升空间大"",""带薪休假"",""扁平管理"",""用户过亿""]",无需经验,本科,招1人,10000人以上
System Analyst - China Sales & Marketing B2C,埃克森美孚（惠州）化工有限公司,2-2.5万\/月,上海-闵行区,外资（欧美）,"[""五险一金"",""补充医疗保险"",""补充公积金"",""专业培训"",""弹性工作"",""定期体检""]",3-4年经验,本科,招1人,10000人以上
产品经理(Product Owner) - FCS - 上海,PwC 普华永道,3-4万\/月,上海,外资（欧美）,"[""""]",5-7年经验,本科,招若干人,1000-5000人
数据分析运营,美团,,北京-朝阳区,上市公司,"[""""]",5-7年经验,"招1人""],""companysize_text"":""10000人以上","companyind_text"":""互联网\/电子商务"",""adid"":""""},{""type"":""engine_jds"",""jt"":""0_0"",""tags"":[],""ad_track"":"""",""jobid"":""138664727"",""coid"":""2546282"",""effect"":""1"",""is_special_job"":"""",""job_href"":""https:\/\/jobs.51job.com\/hangzhou-bjq\/138664727.html?s=sou_sou_soulb&t=0_0"",""job_name"":""测试开发工程师"",""job_title"":""测试开发工程师"",""company_href"":""https:\/\/jobs.51job.com\/all\/co2546282.html"",""company_name"":""杭州海康威视数字技术股份有限公司"",""providesalary_text"":""2-2.5万\/月"",""workarea"":""080206"",""workarea_text"":""杭州-滨江区"",""updatedate"":""03-08"",""iscommunicate"":"""",""companytype_text"":""上市公司"",""degreefrom"":""6"",""workyear"":""4"",""issuedate"":""2022-03-08 16:00:40"",""isFromXyz"":"""",""isIntern"":"""",""jobwelf"":"""",""jobwelf_list"":[""""],""isdiffcity"":"""",""attribute_text"":[""杭州-滨江区"",""2年经验"",""本科"",""招1人",10000人以上
数字化产品经理G000361,延长壳牌（四川）石油有限公司,0.8-1.2万\/月,成都-锦江区,合资,"[""六险一金""]",8-9年经验,本科,招1人,1000-5000人
网络管理员（大运会餐饮）,爱玛客服务产业（中国）有限公司,5-5.5千\/月,成都,外资（欧美）,"[""通讯补贴"",""专业培训"",""周末双休"",""带薪年假"",""国际团队"",""大运会"",""社保五险""]",1年经验,大专,招1人,10000人以上
PLM工程师-Platform Office,上海依工塑料五金有限公司,2-2.5万\/月,上海-闵行区,外资（欧美）,"[""带薪年假"",""节日福利"",""免费班车"",""补充医疗保险"",""定期体检"",""年终奖金"",""五险一金"",""子女福利""]",3-4年经验,本科,招1人,500-1000人
产品经理- 外墙平涂\/高性能涂料,AkzoNobel 阿克苏诺贝尔 - Decorative Paints,30-40万\/年,上海-静安区,外资（欧美）,"[""带薪年假"",""五险一金"",""节日福利"",""绩效奖金"",""交通补贴"",""通讯补贴""]",5-7年经验,本科,招2人,5000-10000人
技术服务工程师,诺信（中国）有限公司,1.5-2万\/月,上海-浦东新区,外资（欧美）,"[""五险一金"",""补充医疗保险"",""免费班车"",""员工旅游"",""年终奖金"",""专业培训"",""定期体检"",""免费午餐"",""补充公积金"",""公司规模大""]",3-4年经验,大专,招1人,500-1000人
IT Support Technician,马士基（中国）有限公司,5-7千\/月,青岛-市南区,外资（欧美）,"[""五险一金"",""补充医疗保险"",""年终奖金"",""交通补贴"",""餐饮补贴""]",2年经验,本科,招1人,5000-10000人
产品培训专员（上海张江）,索尼（中国）有限公司,6-7千\/月,上海-浦东新区,外资（非欧美）,"[""五险一金"",""交通补贴"",""年终奖金"",""绩效奖金"",""专业培训"",""定期体检"",""通讯补贴""]",无需经验,本科,招4人,1000-5000人
实验室测试工程师,SGS通标标准技术服务有限公司青岛分公司,4-7千\/月,济宁,合资,"[""五险一金"",""员工旅游"",""餐饮补贴"",""通讯补贴"",""员工食堂"",""专业培训"",""年终奖金"",""绩效奖金"",""定期体检"",""带薪年假""]",1年经验,大专,招1人,500-1000人
系统运维兼出纳岗,中国移动通信集团终端有限公司湖北分公司,4.5-6千\/月,武汉,国企,"[""五险一金"",""补充医疗保险"",""交通补贴"",""年终奖金"",""绩效奖金"",""专业培训"",""通讯补贴"",""定期体检"",""周末双休"",""节日福利""]",2年经验,本科,招若干人,150-500人
产品经理,能率（中国）投资有限公司,1-1.5万\/月,上海-奉贤区,外资（非欧美）,"[""五险一金"",""弹性工作"",""通讯补贴"",""绩效奖金"",""年终奖金"",""交通补贴"",""员工旅游"",""定期体检"",""专业培训"",""节日福利""]",3-4年经验,本科,招1人,1000-5000人
系统服务工程师,戴尔（中国）有限公司,1.5-2万\/月,合肥,外资（欧美）,"[""""]",5-7年经验,本科,招1人,5000-10000人
Data Analysis - Dashboard,爱茉莉太平洋贸易有限公司,1-1.3万\/月,上海-静安区,外资（非欧美）,"[""五险一金"",""专业培训"",""绩效奖金"",""年终奖金"",""定期体检"",""交通补贴""]",2年经验,本科,招1人,500-1000人
装维管理岗,中国联合网络通信有限公司肇庆市分公司,5-8千\/月,肇庆,上市公司,"[""绩效奖金"",""每年多次调薪"",""餐饮补贴"",""通讯补贴"",""五险一金"",""补充医疗保险"",""定期体检""]",1年经验,本科,招1人,500-1000人
信息化项目主管,前锦网络信息技术（上海）有限公司XACP直通车项目组,20-30万\/年,西安,合资,"[""带薪实习"",""弹性工作"",""绩效奖金"",""五险一金"",""免费班车"",""员工旅游"",""专业培训"",""餐饮补贴""]",5-7年经验,本科,招2人,150-500人
设备测试工程师 Test Engineer,通力电梯有限公司,10-15万\/年,昆山,外资（欧美）,"[""带薪年假"",""五险一金"",""免费班车"",""绩效奖金"",""节日福利"",""专业培训"",""加班补贴""]",3-4年经验,本科,招1人,10000人以上
系统工程师,海尔集团金融控股有限公司,1-1.5万\/月,上海-浦东新区,上市公司,"[""五险一金"",""补充医疗保险"",""补充公积金"",""餐饮补贴"",""专业培训"",""定期体检""]",3-4年经验,大专,招若干人,500-1000人
产品主管（数据分析方向）,“前程无忧”51job.com（上海）,1-2万\/月,上海-浦东新区,外资（非欧美）,"[""五险一金"",""补充医疗保险"",""专业培训"",""定期体检""]",2年经验,本科,招1人,1000-5000人
高级技术支持工程师,奇虎360科技有限公司,1.3-2.5万\/月,南京-江宁区,上市公司,"[""""]",5-7年经验,本科,招4人,5000-10000人
内容运营,广东润华商业有限公司,0.5-1万\/月,广州,外资（非欧美）,"[""周末双休"",""带薪年假"",""五险一金"",""补充医疗保险"",""餐饮补贴"",""年终奖金"",""定期体检"",""节日福利"",""员工活动"",""员工入股""]",1年经验,大专,招若干人,10000人以上
渗透测试工程师,塔塔信息技术（中国）股份有限公司,2.5-4万\/月,上海-浦东新区,外资（非欧美）,"[""五险一金"",""补充医疗保险"",""周末双休"",""外企不加班"",""节日福利"",""年终奖金"",""早九晚六"",""超长带薪年假""]",5-7年经验,本科,招2人,1000-5000人
Data Analytics Manager,纽迪希亚生命早期营养品管理（上海）有限公司,,上海,外资（欧美）,"[""""]",5-7年经验,本科,招1人,150-500人
软件测试工程师,得力集团有限公司,1-1.5万\/月,宁波-宁海县,民营公司,"[""五险一金"",""免费班车"",""专业培训"",""包吃住"",""周末双休""]",2年经验,本科,招若干人,10000人以上
ERP Specialist \/ ERP实施顾问,海虹老人北亚投资有限公司,50-60万\/年,上海-浦东新区,外资（欧美）,"[""五险一金"",""高温补贴"",""交通补贴"",""餐饮补贴"",""13薪"",""通讯补贴"",""年终奖金"",""弹性工作"",""定期体检"",""补充医疗保险""]",5-7年经验,本科,招1人,500-1000人
Durability Test Engineer-188505-846,天纳克（中国）有限公司,1-1.5万\/月,上海-嘉定区,外资（欧美）,"[""五险一金"",""通讯补贴"",""餐饮补贴"",""交通补贴"",""节日福利"",""补充医疗保险"",""补充公积金"",""定期体检"",""年终奖金"",""员工旅游""]",5-7年经验,本科,招1人,5000-10000人
经营计划岗,欢乐谷文化旅游发展有限公司,1.5-2.6万\/月,深圳,国企,"[""五险一金"",""餐饮补贴"",""定期体检"",""年终奖金""]",3-4年经验,本科,招若干人,10000人以上
运维工程师,比亚迪股份有限公司,0.8-1.3万\/月,盐城-射阳县,民营公司,"[""五险一金"",""通讯补贴"",""绩效奖金"",""定期体检"",""周末双休""]",1年经验,大专,招若干人,10000人以上
资深运营专员,红星美凯龙集团,4.5-6千\/月,福州-仓山区,合资,"[""五险一金"",""绩效奖金"",""带薪年假"",""节日福利""]",2年经验,大专,招若干人,10000人以上
产品经理（HR系统）科技,圆通速递有限公司,2-2.8万\/月,上海-青浦区,上市公司,"[""五险一金"",""免费班车"",""专业培训"",""绩效奖金"",""上市公司"",""大牛团队"",""平台大"",""员工旅游"",""项目奖金"",""包吃住""]",5-7年经验,本科,招若干人,10000人以上
数仓技术专家,杉德支付网络服务发展有限公司,3-4万\/月,上海-闵行区,民营公司,"[""高温补贴"",""餐饮补贴"",""绩效奖金"",""年终奖金"",""加班补贴"",""专业培训""]",10年以上经验,本科,招1人,500-1000人
内部SAP顾问职位,格劳博机床（中国）有限公司,1.2-1.8万\/月,大连,外资（欧美）,"[""周末双休"",""带薪年假"",""五险一金"",""节日福利"",""全勤奖"",""免费班车"",""定期体检""]",5-7年经验,本科,招1人,500-1000人
服务工程师\/技术服务工程师\/项目经理(J13662),北大方正集团有限公司,0.8-1万\/月,乌鲁木齐,国企,"[""五险一金"",""餐饮补贴"","",带薪年假,"",""体检"",""补充医疗保险"",""通讯补贴"",""年终奖金"",""绩效奖金""]",1年经验,本科,招1人,10000人以上
基础架构\/运维工程师,敏实集团,7-9千\/月,嘉兴-南湖区,民营公司,"[""五险一金"",""补充医疗保险"",""免费班车"",""员工旅游"",""专业培训"",""年终奖金"",""定期体检"",""15薪""]",3-4年经验,大专,招1人,10000人以上
IT合规岗（合规与风险管理部）,国泰君安期货有限公司,25-50万\/年,上海,国企,"[""五险一金"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""绩效奖金"",""年终奖金"",""带薪年假"",""住房补贴"",""体检""]",2年经验,本科,招1人,500-1000人
管理专员,杭州远方光电信息股份有限公司,5-6千\/月,杭州-萧山区,民营公司,"[""五险一金"",""员工旅游"",""交通补贴"",""餐饮补贴"",""免费班车"",""年终奖金"",""周末双休"",""绩效奖金"",""弹性工作"",""定期体检""]",2年经验,大专,招2人,500-1000人
通信基站维护员,超讯通信股份有限公司贵州分公司,3-4.5千\/月,遵义,上市公司,"[""""]",无需经验,"招5人""],""companysize_text"":""5000-10000人","companyind_text"":""通信\/电信\/网络设备"",""adid"":""""},{""type"":""engine_jds"",""jt"":""0_0"",""tags"":[],""ad_track"":"""",""jobid"":""138669849"",""coid"":""2264794"",""effect"":""1"",""is_special_job"":"""",""job_href"":""https:\/\/jobs.51job.com\/dongguan-sshq\/138669849.html?s=sou_sou_soulb&t=0_0"",""job_name"":""安规高级工程师"",""job_title"":""安规高级工程师"",""company_href"":""https:\/\/jobs.51job.com\/all\/co2264794.html"",""company_name"":""易事特集团股份有限公司"",""providesalary_text"":""2-2.5万\/月"",""workarea"":""030833"",""workarea_text"":""东莞-松山湖区"",""updatedate"":""03-08"",""iscommunicate"":"""",""companytype_text"":""上市公司"",""degreefrom"":""6"",""workyear"":""6"",""issuedate"":""2022-03-08 17:22:14"",""isFromXyz"":"""",""isIntern"":"""",""jobwelf"":""五险一金 全勤奖 带薪年假 餐补 住房补贴 年终奖金"",""jobwelf_list"":[""五险一金"",""全勤奖"",""带薪年假"",""餐补"",""住房补贴"",""年终奖金""],""isdiffcity"":"""",""attribute_text"":[""东莞-松山湖区"",""5-7年经验"",""本科"",""招1人",1000-5000人
网络售后工程师,港宽科技（上海）有限公司,5-7千\/月,广州-越秀区,外资（非欧美）,"[""五险一金"",""专业培训"",""弹性工作"",""补充医疗保险"",""定期体检"",""周末双休""]",2年经验,大专,招1人,150-500人
互联网产品经理,大连亿达信息技术有限公司深圳分公司,1.2-1.8万\/月,广州-天河区,民营公司,"[""五险一金"",""补充医疗保险"",""定期体检"",""弹性工作"",""专业培训"",""员工旅游"",""做五休二"",""包住宿"",""餐饮补贴""]",3-4年经验,本科,招1人,500-1000人
IT Engineer,埃迈诺冠气动器材（上海）有限公司,18-25万\/年,苏州-吴江区,外资（欧美）,"[""五险一金"",""补充医疗保险"",""年终奖金"",""做五休二"",""免费班车"",""节日福利"",""餐饮补贴"",""带薪年假"",""交通补贴""]",5-7年经验,本科,招1人,150-500人
驻点运维工程师—上海,网宿科技股份有限公司,5-8千\/月,上海,上市公司,"[""五险一金"",""补充医疗保险"",""餐饮补贴"",""通讯补贴"",""绩效奖金"",""年终奖金"",""定期体检""]",无需经验,大专,招1人,1000-5000人
IT工程师（桌面运维\/helpdesk）,上海维音信息技术股份有限公司,0.9-1.2万\/月,上海-浦东新区,外资（欧美）,"[""做五休二"",""带薪年假"",""五险一金"",""免费班车"",""绩效奖金"",""全勤奖"",""节日福利"",""专业培训""]",3-4年经验,本科,招1人,10000人以上
华为IT售前工程师,四川长虹佳华信息产品有限责任公司,1-1.5万\/月,成都-高新区,国企,"[""""]",2年经验,大专,招若干人,1000-5000人
运维工程师,上海金融期货信息技术有限公司,0.7-1.3万\/月,苏州-工业园区,国企,"[""带薪年假"",""五险一金"",""定期体检"",""通讯补贴""]",2年经验,本科,招1人,500-1000人
增值服务技术支持工程师,中电金信软件有限公司,0.8-1万\/月,广州-海珠区,国企,"[""""]",1年经验,大专,招若干人,10000人以上
高级产品经理（应用市场产品部）,金蝶软件（中国）有限公司,2.5-4.5万\/月,深圳-南山区,外资（非欧美）,"[""五险一金"",""弹性工作"",""专业培训"",""年终奖金"",""定期体检"",""员工旅游""]",5-7年经验,本科,招1人,5000-10000人
高级产品经理（消化益生菌领域）,浙江京新药业股份有限公司,1.5-2万\/月,杭州,上市公司,"[""五险一金"",""补充公积金"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""绩效奖金"",""年终奖金"",""定期体检"",""弹性工作""]",3-4年经验,本科,招1人,1000-5000人
软件测试工程师,公牛集团股份有限公司,2.5-3万\/月,上海-徐汇区,上市公司,"[""五险一金"",""餐饮补贴"",""定期体检"",""员工旅游"",""年终奖金"",""绩效奖金"",""专业培训""]",8-9年经验,本科,招1人,10000人以上
